camera_name,frame_filename,in_danger_zone,percent
Pgp-com2-K-1-0-9-36,24d41f9c-e304-45ea-98c1-ab58e537860e.jpg,True,0.3639
Pgp-com2-K-1-0-9-36,27fc92c0-0080-4a58-bb60-c99dae5540bf.jpg,True,1.0
Pgp-com2-K-1-0-9-36,28d527fc-2964-494b-b6da-a68af9665a0d.jpg,True,1.0
Pgp-com2-K-1-0-9-36,29d80984-1356-4725-8036-dc5bcc3016fe.jpg,True,1.0
Pgp-com2-K-1-0-9-36,2a0feb27-983a-4b97-b22b-f783ec809a61.jpg,True,1.0
Pgp-com2-K-1-0-9-36,30340c9f-8152-428d-94c0-9c39c6657a09.jpg,True,0.3333
Pgp-com2-K-1-0-9-36,30340c9f-8152-428d-94c0-9c39c6657a09.jpg,True,1.0
Pgp-com2-K-1-0-9-36,32cd9eb3-a515-4b67-82ba-ef0f1d07f555.jpg,True,1.0
Pgp-com2-K-1-0-9-36,3575dc8e-26f1-4ab4-b9ca-e055c01e968d.jpg,True,1.0
Pgp-com2-K-1-0-9-36,367e281b-0869-4c37-b880-a4560ce6b513.jpg,True,0.5145
Pgp-com2-K-1-0-9-36,382a9ec8-be7c-4842-961d-acad5e391edb.jpg,True,0.9161
Pgp-com2-K-1-0-9-36,387760b0-8617-4944-827b-0e9726950621.jpg,True,1.0
Pgp-com2-K-1-0-9-36,3d5d65f9-7dfd-463e-bca1-4f5cd0ce796d.jpg,True,1.0
Pgp-com2-K-1-0-9-36,3e44b160-a332-4b2d-b831-6bc3f99a661e.jpg,True,1.0
Pgp-com2-K-1-0-9-36,3ee9d6e3-6fa4-4fe4-ac1c-fdb385f8e919.jpg,True,1.0
Pgp-com2-K-1-0-9-36,3f3635f7-f0ec-4c36-ae9a-d42aab699991.jpg,True,1.0
Pgp-com2-K-1-0-9-36,3f91df0b-8efd-4f2a-8fb2-cdf6bc71c707.jpg,True,1.0
Pgp-com2-K-1-0-9-36,40042c69-e8df-4a69-8934-28655fe8cab3.jpg,True,0.3762
Pgp-com2-K-1-0-9-36,46124284-7877-4400-bb5a-1a302868a0b4.jpg,True,1.0
Pgp-com2-K-1-0-9-36,4727766b-a128-40ba-ae57-ba22f0cf13f5.jpg,True,1.0
Pgp-com2-K-1-0-9-36,4727766b-a128-40ba-ae57-ba22f0cf13f5.jpg,True,0.4641
Pgp-com2-K-1-0-9-36,4a2187b9-6e28-4b0f-9c20-3080ddc3e60a.jpg,False,0.0
Pgp-com2-K-1-0-9-36,509cbbd9-02cd-42cf-8c8c-020108797c2d.jpg,True,1.0
Pgp-com2-K-1-0-9-36,526a12a8-c873-4d8c-920e-3aad7ed24162.jpg,True,1.0
Pgp-com2-K-1-0-9-36,59080099-0dc2-46a8-975e-f14dea25c133.jpg,True,1.0
Pgp-com2-K-1-0-9-36,591e53f3-ff71-42ad-86cc-07243cf5dd96.jpg,True,0.5256
Pgp-com2-K-1-0-9-36,591e53f3-ff71-42ad-86cc-07243cf5dd96.jpg,True,0.8375
Pgp-com2-K-1-0-9-36,5b8db513-d6cf-4e83-893d-ab402eeeef31.jpg,True,1.0
Pgp-com2-K-1-0-9-36,5b91bbc6-3d02-4755-9cf8-f2babd59c842.jpg,True,1.0
Pgp-com2-K-1-0-9-36,5c4ab440-5910-4f9d-9b29-d3c3c4aedf01.jpg,True,1.0
Pgp-com2-K-1-0-9-36,5c548722-c616-4433-a1ca-a3b3b7bb78ef.jpg,True,1.0
Pgp-com2-K-1-0-9-36,5cdc02d9-1ade-4087-9cf4-b13a148f9c0a.jpg,True,0.5611
Pgp-com2-K-1-0-9-36,5f201fa1-77ed-4d81-a1a5-b0977681edbf.jpg,True,1.0
Pgp-com2-K-1-0-9-36,62eb34f2-3629-4558-9041-20270a957aa0.jpg,True,1.0
Pgp-com2-K-1-0-9-36,632ffc73-a0d4-453b-8e1f-d10e4fab12f1.jpg,True,0.5533
Pgp-com2-K-1-0-9-36,6424444a-8fd6-442e-9955-78deb0283025.jpg,True,1.0
Pgp-com2-K-1-0-9-36,65deb8f7-9c1c-431a-b168-42349445cb6f.jpg,True,0.9523
Pgp-com2-K-1-0-9-36,65deb8f7-9c1c-431a-b168-42349445cb6f.jpg,True,1.0
Pgp-com2-K-1-0-9-36,663b5d82-15f5-45e4-9ad9-339c167b2fb5.jpg,True,1.0
Pgp-com2-K-1-0-9-36,699f877c-9a6f-4bfe-adcb-2fbbaa7a447b.jpg,True,1.0
Pgp-com2-K-1-0-9-36,6b93f63a-543e-4a7e-aad5-1cada256d39d.jpg,True,0.7199
Pgp-com2-K-1-0-9-36,6d24be27-7a06-4a02-814d-d739d28bad37.jpg,True,1.0
Pgp-com2-K-1-0-9-36,6ee2abe9-ca08-4afa-b24b-5714738ca874.jpg,True,1.0
Pgp-com2-K-1-0-9-36,6ffc3326-5628-48bb-b7f3-f71616c49c3f.jpg,True,1.0
Pgp-com2-K-1-0-9-36,71803a0b-a403-41c5-b0b9-62a7db6a57d0.jpg,True,0.9152
Pgp-com2-K-1-0-9-36,7313c8d2-2cdf-42b3-91ad-3ce5acd98df2.jpg,True,1.0
Pgp-com2-K-1-0-9-36,7313c8d2-2cdf-42b3-91ad-3ce5acd98df2.jpg,True,1.0
Pgp-com2-K-1-0-9-36,79c26895-e27b-4ad1-98c9-a315e3a28c01.jpg,False,0.0528
Pgp-com2-K-1-0-9-36,7a4c1e1c-1fcf-4762-94ee-670babc620b1.jpg,True,1.0
Pgp-com2-K-1-0-9-36,7a4c1e1c-1fcf-4762-94ee-670babc620b1.jpg,True,1.0
Pgp-com2-K-1-0-9-36,7c339248-8bd5-4b6a-beb5-6df194e64a5a.jpg,True,1.0
Pgp-com2-K-1-0-9-36,7dd5de0f-d71b-4a92-8f95-45846a7080eb.jpg,True,1.0
Pgp-com2-K-1-0-9-36,806f9bc4-033f-4bd8-96a3-4db76ac07679.jpg,True,1.0
Pgp-com2-K-1-0-9-36,81819953-0dc9-419a-b291-2ed099906ede.jpg,True,1.0
Pgp-com2-K-1-0-9-36,826f5dcd-a63f-4f8a-adf8-6a5d2bc81c54.jpg,True,1.0
Pgp-com2-K-1-0-9-36,84231a30-382b-4ff5-bee4-451b59ab1a29.jpg,True,1.0
Pgp-com2-K-1-0-9-36,8627164e-9f4a-4719-b600-29c639cf2d3d.jpg,True,0.3093
Pgp-com2-K-1-0-9-36,86f4d3ff-b6d7-4b06-a676-3907044561f6.jpg,True,1.0
Pgp-com2-K-1-0-9-36,895911fa-8c1a-42d4-8c35-eee404cf678c.jpg,False,0.0
Pgp-com2-K-1-0-9-36,897ffd65-f43f-4971-ab39-3919f061e633.jpg,True,1.0
Pgp-com2-K-1-0-9-36,897ffd65-f43f-4971-ab39-3919f061e633.jpg,True,1.0
Pgp-com2-K-1-0-9-36,8a3c9ef6-e4cc-4e1c-b859-1f7865353df0.jpg,True,1.0
Pgp-com2-K-1-0-9-36,8a9514ae-210c-4862-9942-e28fa8cc1503.jpg,True,1.0
Pgp-com2-K-1-0-9-36,8ba3fdb3-3b33-46ba-947c-67ddb76fd60c.jpg,True,1.0
Pgp-com2-K-1-0-9-36,8bec9b17-e359-4055-8e51-da714e859515.jpg,True,1.0
Pgp-com2-K-1-0-9-36,8d0e3421-dc3f-4114-a11a-d71bf5d1a812.jpg,True,1.0
Pgp-com2-K-1-0-9-36,8dcaec7d-0def-4459-aee5-f49c888969e2.jpg,True,1.0
Pgp-com2-K-1-0-9-36,8dcaec7d-0def-4459-aee5-f49c888969e2.jpg,True,0.6252
Pgp-com2-K-1-0-9-36,91393c73-eae8-43af-9276-a7f08150c061.jpg,True,0.5991
Pgp-com2-K-1-0-9-36,9204af23-5700-4596-b43a-3a620191d7ee.jpg,True,1.0
Pgp-com2-K-1-0-9-36,93d2d6e4-5d2a-4d30-825a-220d61e0bba1.jpg,True,1.0
Pgp-com2-K-1-0-9-36,94541a0e-e635-4236-813b-82665f5862c8.jpg,True,1.0
Pgp-com2-K-1-0-9-36,94b706e1-5cbe-491f-a30b-5604384b0cb5.jpg,True,1.0
Pgp-com2-K-1-0-9-36,94f51c67-9ec3-4c65-94f0-2c2592d3b17b.jpg,True,1.0
Pgp-com2-K-1-0-9-36,96b50642-292a-41d0-b721-721b15832e87.jpg,True,1.0
Pgp-com2-K-1-0-9-36,96b50642-292a-41d0-b721-721b15832e87.jpg,True,1.0
Pgp-com2-K-1-0-9-36,9742f187-1a4e-409a-b6c6-22d71b223c37.jpg,True,0.5576
Pgp-com2-K-1-0-9-36,9888feb6-b4ed-48ba-8c31-6ad1c15f1ca8.jpg,True,1.0
Pgp-com2-K-1-0-9-36,9a0d365e-e38c-4b38-953e-b40f1f42d467.jpg,True,1.0
Pgp-com2-K-1-0-9-36,9b9dd28a-edab-4a06-9623-ca989e85aa78.jpg,True,1.0
Pgp-com2-K-1-0-9-36,9b9dd28a-edab-4a06-9623-ca989e85aa78.jpg,True,1.0
Pgp-com2-K-1-0-9-36,9da1e6de-b064-4bb3-9b7a-31864e0ea905.jpg,True,1.0
Pgp-com2-K-1-0-9-36,a0610cd3-6ff5-41f4-a93a-e62955284052.jpg,True,0.8161
Pgp-com2-K-1-0-9-36,a0610cd3-6ff5-41f4-a93a-e62955284052.jpg,True,1.0
Pgp-com2-K-1-0-9-36,a2d896d5-2286-44df-9b04-2a6d40aa3f5f.jpg,True,1.0
Pgp-com2-K-1-0-9-36,a4a347ce-4929-4ca9-879e-db430844fbb2.jpg,True,1.0
Pgp-com2-K-1-0-9-36,a4a347ce-4929-4ca9-879e-db430844fbb2.jpg,True,1.0
Pgp-com2-K-1-0-9-36,a9484231-4225-463a-9012-39a7c01e49be.jpg,True,1.0
Pgp-com2-K-1-0-9-36,aa81f746-ba62-4259-adc2-bbbcb559d0e3.jpg,True,1.0
Pgp-com2-K-1-0-9-36,aaeb5b85-d5cb-43c3-8628-338eb19dd320.jpg,True,1.0
Pgp-com2-K-1-0-9-36,aaeb5b85-d5cb-43c3-8628-338eb19dd320.jpg,True,0.3768
Pgp-com2-K-1-0-9-36,ab4191cb-e9eb-41f7-9c37-0cff972260bf.jpg,True,0.368
Pgp-com2-K-1-0-9-36,ac578a49-c09d-481b-a468-55269df32bc5.jpg,True,1.0
Pgp-com2-K-1-0-9-36,aca4f68c-ba66-446a-a4a0-21bd6d83d75d.jpg,True,1.0
Pgp-com2-K-1-0-9-36,acb74028-c10d-46fa-aeee-d9e965a8f456.jpg,True,1.0
Pgp-com2-K-1-0-9-36,acbb8945-27e8-4dc7-a693-e1a510f3c741.jpg,True,0.3914
Pgp-com2-K-1-0-9-36,acff1936-4409-4c86-8264-95d75693d7c4.jpg,True,1.0
Pgp-com2-K-1-0-9-36,ad39d91b-2fd7-4051-a318-aabcfafbfbf1.jpg,True,1.0
Pgp-com2-K-1-0-9-36,af1c383d-880e-4459-9314-02887516e428.jpg,True,0.917
Pgp-com2-K-1-0-9-36,b305e58c-0727-414f-9cac-18da20741eaa.jpg,True,0.5732
Pgp-com2-K-1-0-9-36,b363141a-723b-4526-b0b5-784b0778d9b3.jpg,True,1.0
Pgp-com2-K-1-0-9-36,b363141a-723b-4526-b0b5-784b0778d9b3.jpg,True,1.0
Pgp-com2-K-1-0-9-36,b46f5605-39aa-4d51-b081-58d210996ced.jpg,True,1.0
Pgp-com2-K-1-0-9-36,b5cf1613-f827-4af2-ac34-b64f88c417a5.jpg,True,1.0
Pgp-com2-K-1-0-9-36,bf04173e-7c9b-4eb0-b9da-3c576ae4550c.jpg,True,1.0
Pgp-com2-K-1-0-9-36,c16aa019-bfaf-4e6e-8268-33ccc04db79b.jpg,True,1.0
Pgp-com2-K-1-0-9-36,c3d3f897-acc3-434f-9ed5-305571fd6790.jpg,True,0.4435
Pgp-com2-K-1-0-9-36,c8b10c75-9a02-41b6-9e56-4a4d25171180.jpg,True,1.0
Pgp-com2-K-1-0-9-36,ca243304-9be6-461d-8a8e-db5dc7911fae.jpg,True,1.0
Pgp-com2-K-1-0-9-36,cfd09687-31a1-43be-91d5-b61a344d0643.jpg,True,1.0
Pgp-com2-K-1-0-9-36,cfd09687-31a1-43be-91d5-b61a344d0643.jpg,True,0.6005
Pgp-com2-K-1-0-9-36,d10d2c8e-9301-4b87-a1cb-3232eef32b99.jpg,True,0.2346
Pgp-com2-K-1-0-9-36,d149d718-5cf7-4578-a957-e2ea26a5cc34.jpg,True,0.5691
Pgp-com2-K-1-0-9-36,d40a3f8f-df0e-4200-a275-8f56c640f0e0.jpg,True,1.0
Pgp-com2-K-1-0-9-36,d53d98df-0f7d-48db-93a9-68f0b4b176c9.jpg,True,0.8064
Pgp-com2-K-1-0-9-36,d66df37e-2a1f-4db6-8985-7c608a26c825.jpg,True,1.0
Pgp-com2-K-1-0-9-36,d8db70ef-6fe6-47be-b829-32f42e8db6e8.jpg,True,1.0
Pgp-com2-K-1-0-9-36,d8db70ef-6fe6-47be-b829-32f42e8db6e8.jpg,True,1.0
Pgp-com2-K-1-0-9-36,da6da3a9-3965-4035-a81e-6827e1ba2d75.jpg,True,1.0
